Time;NCLK12;CKE;CKQ;RESETb;ADDR;DATA;R/Wb;AS;DTAC;VRAMCS
-7,800999999999999e-05;1;0;0;1;h8213;hFF;1;0;1;1
-7,8e-05;0;0;0;1;h8213;hFF;1;0;1;1
-7,799e-05;0;0;0;1;h8213;hFF;1;0;1;1
-7,798e-05;0;0;0;1;h8213;h27;1;0;1;1
-7,797e-05;0;0;1;1;h8213;h24;1;0;1;1
-7,796000000000001e-05;1;0;1;1;h8213;h24;1;0;1;1
-7,795e-05;1;0;1;1;h8213;h24;1;0;1;1
-7,794e-05;1;0;1;1;h8213;h24;1;0;1;1
-7,792999999999999e-05;1;0;1;1;h8213;h24;1;0;1;1
-7,792e-05;0;0;1;1;h8213;h24;1;0;1;1
-7,791e-05;0;0;1;1;h8213;h24;1;0;1;1
-7,79e-05;0;0;1;1;h8213;h24;1;0;1;1
-7,789e-05;0;0;1;1;h8213;h24;1;0;1;1
-7,788000000000001e-05;1;1;1;1;h8213;h24;1;0;1;1
-7,787e-05;1;1;1;1;h8213;h24;1;0;0;1
-7,786e-05;1;1;1;1;h8213;h24;1;0;0;1
-7,784999999999999e-05;1;1;1;1;h8213;h24;1;0;0;1
-7,784e-05;0;1;1;1;h8213;h24;1;0;0;1
-7,783000000000001e-05;0;1;1;1;h8213;h24;1;0;0;1
-7,782e-05;0;1;1;1;h8213;h24;1;0;0;1
-7,781e-05;0;1;1;1;h8213;h24;1;0;0;1
-7,779999999999999e-05;1;1;0;1;h8213;h24;1;0;0;1
-7,779e-05;1;1;0;1;h8213;h24;1;0;0;1
-7,778e-05;1;1;0;1;h8213;h24;1;0;0;1
-7,777e-05;1;1;0;1;h8213;h24;1;0;0;1
-7,776e-05;0;1;0;1;h8213;h24;1;0;0;1
-7,775000000000001e-05;0;1;0;1;h8213;h24;1;0;0;1
-7,774e-05;0;1;0;1;h8213;h24;1;0;0;1
-7,773e-05;0;1;0;1;h8213;h24;1;0;0;1
-7,771999999999999e-05;1;0;0;1;h8213;h24;1;0;0;1
-7,771e-05;1;0;0;1;h8213;h24;1;0;0;1
-7,77e-05;1;0;0;1;h8213;h24;1;0;0;1
-7,769e-05;1;0;0;1;h8213;h24;1;0;0;1
-7,768e-05;0;0;0;1;h8213;h24;1;1;0;1
-7,766999999999999e-05;0;0;0;1;h8213;h24;1;1;1;1
-7,766e-05;0;0;0;1;h8213;h24;1;1;1;1
-7,765e-05;0;0;0;1;h8213;hFF;1;1;1;1
-7,764e-05;0;0;1;1;h8213;hFF;1;1;1;1
-7,763e-05;1;0;1;1;h8213;hFF;1;1;1;1
-7,762000000000001e-05;1;0;1;1;h8213;hFF;1;1;1;1
-7,761e-05;1;0;1;1;h8213;hFF;1;1;1;1
-7,76e-05;1;0;1;1;h8213;hFF;1;1;1;1
-7,758999999999999e-05;0;0;1;1;h8213;hFF;1;1;1;1
-7,758e-05;0;0;1;1;h8213;hFF;1;1;1;1
-7,757e-05;0;0;1;1;h8213;hFF;1;1;1;1
-7,756e-05;0;1;1;1;h8213;hFF;1;1;1;1
-7,755e-05;1;1;1;1;h8213;hFF;1;1;1;1
-7,754000000000001e-05;1;1;1;1;h8213;hFF;1;1;1;1
-7,753e-05;1;1;1;1;h8213;hFF;1;1;1;1
-7,752e-05;1;1;1;1;h8213;hFF;1;1;1;1
-7,750999999999999e-05;0;1;1;1;h8213;hFF;1;1;1;1
-7,75e-05;0;1;1;1;h8213;hFF;1;1;1;1
-7,749000000000001e-05;0;1;1;1;h8813;hFF;1;1;1;1
-7,748e-05;0;1;1;1;h0824;hFF;1;1;1;1
-7,747e-05;1;1;0;1;h0824;hFF;1;1;1;1
-7,745999999999999e-05;1;1;0;1;h0824;hFF;1;1;1;1
-7,745e-05;1;1;0;1;h0824;hFF;1;1;1;1
-7,744e-05;1;1;0;1;h0824;hFF;1;1;1;1
-7,743e-05;0;1;0;1;h0824;hFF;1;1;1;1
-7,742e-05;0;1;0;1;h0824;hFF;1;1;1;1
-7,741000000000001e-05;0;1;0;1;h0824;hFF;1;1;1;1
-7,74e-05;0;1;0;1;h0824;hFF;1;1;1;1
-7,739e-05;1;0;0;1;h0824;hFF;1;1;1;1
-7,737999999999999e-05;1;0;0;1;h0824;hFF;1;1;1;1
-7,737e-05;1;0;0;1;h0824;hFF;1;1;1;1
-7,736e-05;1;0;0;1;h0824;hFF;1;1;1;1
-7,735e-05;0;0;0;1;h0824;hFF;1;0;1;1
-7,734e-05;0;0;0;1;h0824;hFF;1;0;1;1
-7,733000000000001e-05;0;0;0;1;h0824;hFF;1;0;1;1
-7,732e-05;0;0;0;1;h0824;hFF;1;0;1;1
-7,731e-05;0;0;1;1;h0824;hFF;1;0;1;1
-7,73e-05;1;0;1;1;h0824;hD9;1;0;1;1
-7,729e-05;1;0;1;1;h0824;h18;1;0;1;1
-7,728000000000001e-05;1;0;1;1;h0824;h00;1;0;1;1
-7,727e-05;0;0;1;1;h0824;h00;1;0;1;1
-7,726e-05;0;0;1;1;h0824;h00;1;0;1;1
-7,724999999999999e-05;0;0;1;1;h0824;h00;1;0;1;1
-7,724e-05;0;0;1;1;h0824;h00;1;0;1;1
-7,723e-05;0;1;1;1;h0824;h00;1;0;1;1
-7,722e-05;1;1;1;1;h0824;h00;1;0;0;1
-7,721e-05;1;1;1;1;h0824;h00;1;0;0;1
-7,720000000000001e-05;1;1;1;1;h0824;h00;1;0;0;1
-7,719e-05;0;1;1;1;h0824;h00;1;0;0;1
-7,718e-05;0;1;1;1;h0824;h00;1;0;0;1
-7,716999999999999e-05;0;1;1;1;h0824;h00;1;0;0;1
-7,716e-05;0;1;1;1;h0824;h00;1;0;0;1
-7,715000000000001e-05;0;1;0;1;h0824;h00;1;0;0;1
-7,714e-05;1;1;0;1;h0824;h00;1;0;0;1
-7,713e-05;1;1;0;1;h0824;h00;1;0;0;1
-7,711999999999999e-05;1;1;0;1;h0824;h00;1;0;0;1
-7,711e-05;1;1;0;1;h0824;h00;1;0;0;1
-7,71e-05;0;1;0;1;h0824;h00;1;0;0;1
-7,709e-05;0;1;0;1;h0824;h00;1;0;0;1
-7,708e-05;0;1;0;1;h0824;h00;1;0;0;1
-7,707000000000001e-05;0;0;0;1;h0824;h00;1;0;0;1
-7,706e-05;1;0;0;1;h0824;h00;1;0;0;1
-7,705e-05;1;0;0;1;h0824;h00;1;0;0;1
-7,703999999999999e-05;1;0;0;1;h0824;h00;1;0;0;1
-7,703e-05;1;0;0;1;h0824;h00;1;1;0;1
-7,702e-05;0;0;0;1;h0824;h00;1;1;0;1
-7,701e-05;0;0;0;1;h0824;h00;1;1;1;1
-7,7e-05;0;0;0;1;h0024;h00;1;1;1;1
-7,699000000000001e-05;0;0;0;1;h8214;h00;1;1;1;1
-7,698e-05;1;0;1;1;h8214;h00;1;1;1;1
-7,697e-05;1;0;1;1;h8214;h00;1;1;1;1
-7,695999999999999e-05;1;0;1;1;h8214;h00;1;1;1;1
-7,695e-05;1;0;1;1;h8214;h00;1;1;1;1
-7,694000000000001e-05;0;0;1;1;h8214;h00;1;0;1;1
-7,693e-05;0;0;1;1;h8214;h00;1;0;1;1
-7,692e-05;0;0;1;1;h8214;h00;1;0;1;1
-7,690999999999999e-05;0;0;1;1;h8214;h3A;1;0;1;1
-7,69e-05;1;1;1;1;h8214;h3A;1;0;1;1
-7,689e-05;1;1;1;1;h8214;h3A;1;0;1;1
-7,688e-05;1;1;1;1;h8214;h3A;1;0;1;1
-7,687e-05;1;1;1;1;h8214;h3A;1;0;1;1
-7,686000000000001e-05;0;1;1;1;h8214;h3A;1;0;1;1
-7,685e-05;0;1;1;1;h8214;h3A;1;0;1;1
-7,684e-05;0;1;1;1;h8214;h3A;1;0;1;1
-7,682999999999999e-05;0;1;1;1;h8214;h3A;1;0;1;1
-7,682e-05;0;1;0;1;h8214;h3A;1;0;1;1
-7,681e-05;1;1;0;1;h8214;h3A;1;0;0;1
-7,68e-05;1;1;0;1;h8214;h3A;1;0;0;1
-7,679e-05;1;1;0;1;h8214;h3A;1;0;0;1
-7,677999999999999e-05;0;1;0;1;h8214;h3A;1;0;0;1
-7,677e-05;0;1;0;1;h8214;h3A;1;0;0;1
-7,676e-05;0;1;0;1;h8214;h3A;1;0;0;1
-7,675e-05;0;1;0;1;h8214;h3A;1;0;0;1
-7,674e-05;0;0;0;1;h8214;h3A;1;0;0;1
-7,673000000000001e-05;1;0;0;1;h8214;h3A;1;0;0;1
-7,672e-05;1;0;0;1;h8214;h3A;1;0;0;1
-7,671e-05;1;0;0;1;h8214;h3A;1;0;0;1
-7,669999999999999e-05;1;0;0;1;h8214;h3A;1;0;0;1
-7,669e-05;0;0;0;1;h8214;h3A;1;0;0;1
-7,668e-05;0;0;0;1;h8214;h3A;1;0;0;1
-7,667e-05;0;0;0;1;h8214;h3A;1;0;0;1
-7,666e-05;0;0;1;1;h8214;h3A;1;0;0;1
-7,665000000000001e-05;1;0;1;1;h8214;h3A;1;0;0;1
-7,664e-05;1;0;1;1;h8214;h3A;1;0;0;1
-7,663e-05;1;0;1;1;h8214;h3A;1;0;0;1
-7,661999999999999e-05;1;0;1;1;h8214;h3A;1;1;0;1
-7,661e-05;0;0;1;1;h8214;h3A;1;1;0;1
-7,660000000000001e-05;0;0;1;1;h8214;h3A;1;1;1;1
-7,659e-05;0;0;1;1;h8214;h00;1;1;1;1
-7,658e-05;0;0;1;1;h8215;h00;1;1;1;1
-7,656999999999999e-05;1;1;1;1;h8215;h01;1;1;1;1
-7,656e-05;1;1;1;1;h8215;h01;1;1;1;1
-7,655e-05;1;1;1;1;h8215;h01;1;1;1;1
-7,654e-05;1;1;1;1;h8215;h01;1;1;1;1
-7,653e-05;0;1;1;1;h8215;h01;1;0;1;1
-7,652000000000001e-05;0;1;1;1;h8215;h01;1;0;1;1
-7,651e-05;0;1;1;1;h8215;h01;1;0;1;1
-7,65e-05;0;1;1;1;h8215;hC4;1;0;1;1
-7,648999999999999e-05;1;1;0;1;h8215;hC4;1;0;1;1
-7,648e-05;1;1;0;1;h8215;hC4;1;0;1;1
-7,647e-05;1;1;0;1;h8215;hC4;1;0;1;1
-7,646e-05;1;1;0;1;h8215;hC4;1;0;1;1
-7,645e-05;0;1;0;1;h8215;hC4;1;0;1;1
-7,644000000000001e-05;0;1;0;1;h8215;hC4;1;0;1;1
-7,643e-05;0;1;0;1;h8215;hC4;1;0;1;1
-7,642e-05;0;1;0;1;h8215;hC4;1;0;1;1
-7,641e-05;1;0;0;1;h8215;hC4;1;0;1;1
-7,64e-05;1;0;0;1;h8215;hC4;1;0;0;1
-7,639000000000001e-05;1;0;0;1;h8215;hC4;1;0;0;1
-7,638e-05;1;0;0;1;h8215;hC4;1;0;0;1
-7,637e-05;0;0;0;1;h8215;hC4;1;0;0;1
-7,635999999999999e-05;0;0;0;1;h8215;hC4;1;0;0;1
-7,635e-05;0;0;0;1;h8215;hC4;1;0;0;1
-7,634e-05;0;0;0;1;h8215;hC4;1;0;0;1
-7,633e-05;0;0;1;1;h8215;hC4;1;0;0;1
-7,632e-05;1;0;1;1;h8215;hC4;1;0;0;1
-7,631000000000001e-05;1;0;1;1;h8215;hC4;1;0;0;1
-7,63e-05;1;0;1;1;h8215;hC4;1;0;0;1
-7,629e-05;1;0;1;1;h8215;hC4;1;0;0;1
-7,627999999999999e-05;0;0;1;1;h8215;hC4;1;0;0;1
-7,627e-05;0;0;1;1;h8215;hC4;1;0;0;1
-7,626000000000001e-05;0;0;1;1;h8215;hC4;1;0;0;1
-7,625e-05;0;1;1;1;h8215;hC4;1;0;0;1
-7,624e-05;1;1;1;1;h8215;hC4;1;0;0;1
-7,622999999999999e-05;1;1;1;1;h8215;hC4;1;0;0;1
-7,622e-05;1;1;1;1;h8215;hC4;1;0;0;1
-7,621e-05;1;1;1;1;h8215;hC4;1;1;0;1
-7,62e-05;0;1;1;1;h8215;hC4;1;1;0;1
-7,619e-05;0;1;1;1;h8215;hC4;1;1;1;1
-7,618000000000001e-05;0;1;1;1;h8215;h01;1;1;1;1
-7,617e-05;0;1;0;1;h8216;hFF;1;1;1;1
-7,616e-05;1;1;0;1;h8216;hFF;1;1;1;1
-7,614999999999999e-05;1;1;0;1;h8216;hFF;1;1;1;1
-7,614e-05;1;1;0;1;h8216;hFF;1;1;1;1
-7,613e-05;1;1;0;1;h8216;hFF;1;1;1;1
-7,612e-05;0;1;0;1;h8216;hFF;1;0;1;1
-7,611e-05;0;1;0;1;h8216;hFF;1;0;1;1
-7,610000000000001e-05;0;1;0;1;h8216;hFF;1;0;1;1
-7,609e-05;0;1;0;1;h8216;h25;1;0;1;1
-7,608e-05;1;0;0;1;h8216;h25;1;0;1;1
-7,607e-05;1;0;0;1;h8216;h25;1;0;1;1
-7,606e-05;1;0;0;1;h8216;h25;1;0;1;1
-7,605000000000001e-05;1;0;0;1;h8216;h25;1;0;1;1
-7,604e-05;0;0;0;1;h8216;h25;1;0;1;1
-7,603e-05;0;0;0;1;h8216;h25;1;0;1;1
-7,601999999999999e-05;0;0;0;1;h8216;h25;1;0;1;1
-7,601e-05;0;0;0;1;h8216;h25;1;0;1;1
-7,6e-05;1;0;1;1;h8216;h25;1;0;1;1
-7,599e-05;1;0;1;1;h8216;h25;1;0;0;1
-7,598e-05;1;0;1;1;h8216;h25;1;0;0;1
-7,597000000000001e-05;1;0;1;1;h8216;h25;1;0;0;1
-7,596e-05;0;0;1;1;h8216;h25;1;0;0;1
-7,595e-05;0;0;1;1;h8216;h25;1;0;0;1
-7,593999999999999e-05;0;0;1;1;h8216;h25;1;0;0;1
-7,593e-05;0;0;1;1;h8216;h25;1;0;0;1
-7,592e-05;0;1;1;1;h8216;h25;1;0;0;1
-7,591e-05;1;1;1;1;h8216;h25;1;0;0;1
-7,59e-05;1;1;1;1;h8216;h25;1;0;0;1
-7,588999999999999e-05;1;1;1;1;h8216;h25;1;0;0;1
-7,588e-05;0;1;1;1;h8216;h25;1;0;0;1
-7,587e-05;0;1;1;1;h8216;h25;1;0;0;1
-7,586e-05;0;1;1;1;h8216;h25;1;0;0;1
-7,585e-05;0;1;1;1;h8216;h25;1;0;0;1
-7,584000000000001e-05;0;1;0;1;h8216;h25;1;0;0;1
-7,583e-05;1;1;0;1;h8216;h25;1;0;0;1
-7,582e-05;1;1;0;1;h8216;h25;1;0;0;1
-7,580999999999999e-05;1;1;0;1;h8216;h25;1;0;0;1
-7,58e-05;1;1;0;1;h8216;h25;1;1;0;1
-7,579e-05;0;1;0;1;h8216;h25;1;1;0;1
-7,578e-05;0;1;0;1;h8216;h25;1;1;1;1
-7,577e-05;0;1;0;1;h8216;hFF;1;1;1;1
-7,576000000000001e-05;0;0;0;1;h8216;hFF;1;1;1;1
-7,575e-05;1;0;0;1;h8216;hFF;1;1;1;1
-7,574e-05;1;0;0;1;h8216;hFF;1;1;1;1
-7,572999999999999e-05;1;0;0;1;h8216;hFF;1;1;1;1
-7,572e-05;1;0;0;1;h8216;hFF;1;1;1;1
-7,571000000000001e-05;0;0;0;1;h8216;hFF;1;1;1;1
-7,57e-05;0;0;0;1;h8216;hFF;1;1;1;1
-7,569e-05;0;0;0;1;h8216;hFF;1;1;1;1
-7,567999999999999e-05;0;0;0;1;h8216;hFF;1;1;1;1
-7,567e-05;1;0;1;1;h8216;hFF;1;1;1;1
-7,566e-05;1;0;1;1;h8216;hFF;1;1;1;1
-7,565e-05;1;0;1;1;h8216;hFF;1;1;1;1
-7,564e-05;1;0;1;1;h8216;hFF;1;1;1;1
-7,563000000000001e-05;0;0;1;1;h8216;hFF;1;1;1;1
-7,562e-05;0;0;1;1;h8216;hFF;1;1;1;1
-7,561e-05;0;0;1;1;h8216;hFF;1;1;1;1
-7,559999999999999e-05;0;0;1;1;h0824;hFF;1;1;1;1
-7,559e-05;1;1;1;1;h0825;hFF;1;1;1;1
-7,558e-05;1;1;1;1;h0825;hFF;1;1;1;1
-7,557e-05;1;1;1;1;h0825;hFF;1;1;1;1
-7,556e-05;1;1;1;1;h0825;hFF;1;1;1;1
-7,554999999999999e-05;0;1;1;1;h0825;hFF;1;1;1;1
-7,554e-05;0;1;1;1;h0825;hFF;1;1;1;1
-7,553e-05;0;1;1;1;h0825;hFF;1;1;1;1
-7,552e-05;0;1;1;1;h0825;hFF;1;1;1;1
-7,551e-05;0;1;0;1;h0825;hFF;1;1;1;1
-7,550000000000001e-05;1;1;0;1;h0825;hFF;1;1;1;1
-7,549e-05;1;1;0;1;h0825;hFF;1;1;1;1
-7,548e-05;1;1;0;1;h0825;hFF;1;1;1;1
-7,546999999999999e-05;0;1;0;1;h0825;hFF;1;1;1;1
-7,546e-05;0;1;0;1;h0825;hFF;1;1;1;1
-7,545e-05;0;1;0;1;h0825;hFF;0;1;1;1
-7,544e-05;0;1;0;1;h0825;hFF;0;1;1;1
-7,543e-05;0;0;0;1;h0825;hFF;0;1;1;1
-7,542000000000001e-05;1;0;0;1;h0825;hFF;0;1;1;1
-7,541e-05;1;0;0;1;h0825;hFF;0;1;1;1
-7,54e-05;1;0;0;1;h0825;hFF;0;1;1;1
-7,538999999999999e-05;1;0;0;1;h0825;hFF;0;0;1;1
-7,538e-05;0;0;0;1;h0825;h00;0;0;1;1
-7,537000000000001e-05;0;0;0;1;h0825;h00;0;0;1;1
-7,536e-05;0;0;0;1;h0825;h00;0;0;1;1
-7,535e-05;0;0;1;1;h0825;h00;0;0;1;1
-7,533999999999999e-05;1;0;1;1;h0825;h00;0;0;1;1
-7,533e-05;1;0;1;1;h0825;h00;0;0;1;1
-7,532e-05;1;0;1;1;h0825;h00;0;0;1;1
-7,531e-05;1;0;1;1;h0825;h00;0;0;1;1
-7,53e-05;0;0;1;1;h0825;h00;0;0;1;1
-7,529000000000001e-05;0;0;1;1;h0825;h00;0;0;1;1
-7,528e-05;0;0;1;1;h0825;h00;0;0;1;1
-7,527e-05;0;0;1;1;h0825;h00;0;0;1;1
-7,525999999999999e-05;1;1;1;1;h0825;h00;0;0;1;1
-7,525e-05;1;1;1;1;h0825;h00;0;0;0;1
-7,524e-05;1;1;1;1;h0825;h00;0;0;0;1
-7,523e-05;1;1;1;1;h0825;h00;0;0;0;1
-7,522e-05;0;1;1;1;h0825;h00;0;0;0;1
-7,521000000000001e-05;0;1;1;1;h0825;h00;0;0;0;1
-7,52e-05;0;1;1;1;h0825;h00;0;0;0;1
-7,519e-05;0;1;1;1;h0825;h00;0;0;0;1
-7,518e-05;1;1;0;1;h0825;h00;0;0;0;1
-7,517e-05;1;1;0;1;h0825;h00;0;0;0;1
-7,516000000000001e-05;1;1;0;1;h0825;h00;0;0;0;1
-7,515e-05;1;1;0;1;h0825;h00;0;0;0;1
-7,514e-05;0;1;0;1;h0825;h00;0;0;0;1
-7,512999999999999e-05;0;1;0;1;h0825;h00;0;0;0;1
-7,512e-05;0;1;0;1;h0825;h00;0;0;0;1
-7,511e-05;0;1;0;1;h0825;h00;0;0;0;1
-7,51e-05;1;0;0;1;h0825;h00;0;0;0;1
-7,509e-05;1;0;0;1;h0825;h00;0;0;0;1
-7,508000000000001e-05;1;0;0;1;h0825;h00;0;0;0;1
-7,507e-05;1;0;0;1;h0825;h00;0;0;0;1
-7,506e-05;0;0;0;1;h0825;h00;0;1;0;1
-7,504999999999999e-05;0;0;0;1;h0825;h00;0;1;1;1
-7,504e-05;0;0;0;1;h0825;h00;1;1;1;1
-7,503000000000001e-05;0;0;0;1;h0005;h00;1;1;1;1
-7,502e-05;0;0;1;1;h8217;h00;1;1;1;1
-7,501e-05;1;0;1;1;h8217;h00;1;1;1;1
-7,499999999999999e-05;1;0;1;1;h8217;h00;1;1;1;1
-7,499e-05;1;0;1;1;h8217;h00;1;1;1;1
-7,498e-05;0;0;1;1;h8217;h00;1;0;1;1
-7,497e-05;0;0;1;1;h8217;h00;1;0;1;1
-7,496e-05;0;0;1;1;h8217;h00;1;0;1;1
-7,495000000000001e-05;0;0;1;1;h8217;h00;1;0;1;1
-7,494e-05;0;1;1;1;h8217;h12;1;0;1;1
-7,493e-05;1;1;1;1;h8217;h12;1;0;1;1
-7,491999999999999e-05;1;1;1;1;h8217;h12;1;0;1;1
-7,491e-05;1;1;1;1;h8217;h12;1;0;1;1
-7,49e-05;1;1;1;1;h8217;h12;1;0;1;1
-7,489e-05;0;1;1;1;h8217;h12;1;0;1;1
-7,488e-05;0;1;1;1;h8217;h12;1;0;1;1
-7,487000000000001e-05;0;1;1;1;h8217;h12;1;0;1;1
-7,486e-05;0;1;0;1;h8217;h12;1;0;1;1
-7,485e-05;1;1;0;1;h8217;h12;1;0;1;1
-7,483999999999999e-05;1;1;0;1;h8217;h12;1;0;0;1
-7,483e-05;1;1;0;1;h8217;h12;1;0;0;1
-7,482000000000001e-05;1;1;0;1;h8217;h12;1;0;0;1
-7,481e-05;0;1;0;1;h8217;h12;1;0;0;1
-7,48e-05;0;1;0;1;h8217;h12;1;0;0;1
-7,478999999999999e-05;0;1;0;1;h8217;h12;1;0;0;1
-7,478e-05;0;1;0;1;h8217;h12;1;0;0;1
-7,477e-05;1;0;0;1;h8217;h12;1;0;0;1
-7,476e-05;1;0;0;1;h8217;h12;1;0;0;1
-7,475e-05;1;0;0;1;h8217;h12;1;0;0;1
-7,474000000000001e-05;1;0;0;1;h8217;h12;1;0;0;1
-7,473e-05;0;0;0;1;h8217;h12;1;0;0;1
-7,472e-05;0;0;0;1;h8217;h12;1;0;0;1
-7,470999999999999e-05;0;0;0;1;h8217;h12;1;0;0;1
-7,47e-05;0;0;0;1;h8217;h12;1;0;0;1
-7,469e-05;1;0;1;1;h8217;h12;1;0;0;1
-7,468e-05;1;0;1;1;h8217;h12;1;0;0;1
-7,467e-05;1;0;1;1;h8217;h12;1;0;0;1
-7,465999999999999e-05;1;0;1;1;h8217;h12;1;0;0;1
-7,465e-05;0;0;1;1;h8217;h12;1;1;0;1
-7,464e-05;0;0;1;1;h8217;h12;1;1;1;1
-7,463e-05;0;0;1;1;h8217;h12;1;1;1;1
-7,462e-05;0;0;1;1;h8218;h00;1;1;1;1
-7,461000000000001e-05;0;1;1;1;h8218;h00;1;1;1;1
-7,46e-05;1;1;1;1;h8218;h00;1;1;1;1
-7,459e-05;1;1;1;1;h8218;h00;1;1;1;1
-7,457999999999999e-05;1;1;1;1;h8218;h00;1;1;1;1
-7,457e-05;0;1;1;1;h8218;h00;1;0;1;1
-7,456e-05;0;1;1;1;h8218;h00;1;0;1;1
-7,455e-05;0;1;1;1;h8218;h00;1;0;1;1
-7,454e-05;0;1;1;1;h8218;h00;1;0;1;1
-7,453000000000001e-05;0;1;0;1;h8218;hC4;1;0;1;1
-7,452e-05;1;1;0;1;h8218;hC4;1;0;1;1
-7,451e-05;1;1;0;1;h8218;hC4;1;0;1;1
-7,449999999999999e-05;1;1;0;1;h8218;hC4;1;0;1;1
-7,449e-05;1;1;0;1;h8218;hC4;1;0;1;1
-7,448000000000001e-05;0;1;0;1;h8218;hC4;1;0;1;1
-7,447e-05;0;1;0;1;h8218;hC4;1;0;1;1
-7,446e-05;0;1;0;1;h8218;hC4;1;0;1;1
-7,444999999999999e-05;0;0;0;1;h8218;hC4;1;0;1;1
-7,444e-05;1;0;0;1;h8218;hC4;1;0;1;1
-7,443e-05;1;0;0;1;h8218;hC4;1;0;0;1
-7,442e-05;1;0;0;1;h8218;hC4;1;0;0;1
-7,441e-05;1;0;0;1;h8218;hC4;1;0;0;1
-7,440000000000001e-05;0;0;0;1;h8218;hC4;1;0;0;1
-7,439e-05;0;0;0;1;h8218;hC4;1;0;0;1
-7,438e-05;0;0;0;1;h8218;hC4;1;0;0;1
-7,436999999999999e-05;0;0;0;1;h8218;hC4;1;0;0;1
-7,436e-05;1;0;1;1;h8218;hC4;1;0;0;1
-7,435e-05;1;0;1;1;h8218;hC4;1;0;0;1
-7,434e-05;1;0;1;1;h8218;hC4;1;0;0;1
-7,433e-05;1;0;1;1;h8218;hC4;1;0;0;1
-7,432000000000001e-05;0;0;1;1;h8218;hC4;1;0;0;1
-7,431e-05;0;0;1;1;h8218;hC4;1;0;0;1
-7,43e-05;0;0;1;1;h8218;hC4;1;0;0;1
-7,429e-05;0;0;1;1;h8218;hC4;1;0;0;1
-7,428e-05;1;1;1;1;h8218;hC4;1;0;0;1
-7,427000000000001e-05;1;1;1;1;h8218;hC4;1;0;0;1
-7,426e-05;1;1;1;1;h8218;hC4;1;0;0;1
-7,425e-05;1;1;1;1;h8218;hC4;1;0;0;1
-7,423999999999999e-05;0;1;1;1;h8218;hC4;1;1;0;1
-7,423e-05;0;1;1;1;h8218;hC4;1;1;1;1
-7,422e-05;0;1;1;1;h8218;hC4;1;1;1;1
-7,421e-05;0;1;1;1;h8219;h00;1;1;1;1
-7,42e-05;0;1;0;1;h8219;hEF;1;1;1;1
-7,419000000000001e-05;1;1;0;1;h8219;hFF;1;1;1;1
-7,418e-05;1;1;0;1;h8219;hFF;1;1;1;1
-7,417e-05;1;1;0;1;h8219;hFF;1;1;1;1
-7,415999999999999e-05;0;1;0;1;h8219;hFF;1;0;1;1
-7,415e-05;0;1;0;1;h8219;hFF;1;0;1;1
-7,414000000000001e-05;0;1;0;1;h8219;hFF;1;0;1;1
-7,413e-05;0;1;0;1;h8219;h23;1;0;1;1
-7,412e-05;0;0;0;1;h8219;h23;1;0;1;1
-7,410999999999999e-05;1;0;0;1;h8219;h23;1;0;1;1
-7,41e-05;1;0;0;1;h8219;h23;1;0;1;1
-7,409e-05;1;0;0;1;h8219;h23;1;0;1;1
-7,408e-05;0;0;0;1;h8219;h23;1;0;1;1
-7,407e-05;0;0;0;1;h8219;h23;1;0;1;1
-7,406000000000001e-05;0;0;0;1;h8219;h23;1;0;1;1
-7,405e-05;0;0;0;1;h8219;h23;1;0;1;1
-7,404e-05;0;0;1;1;h8219;h23;1;0;1;1
-7,402999999999999e-05;1;0;1;1;h8219;h23;1;0;1;1
-7,402e-05;1;0;1;1;h8219;h23;1;0;0;1
-7,401e-05;1;0;1;1;h8219;h23;1;0;0;1
-7,4e-05;1;0;1;1;h8219;h23;1;0;0;1
-7,399e-05;0;0;1;1;h8219;h23;1;0;0;1
-7,398000000000001e-05;0;0;1;1;h8219;h23;1;0;0;1
-7,397e-05;0;0;1;1;h8219;h23;1;0;0;1
-7,396e-05;0;0;1;1;h8219;h23;1;0;0;1
-7,395e-05;1;1;1;1;h8219;h23;1;0;0;1
-7,394e-05;1;1;1;1;h8219;h23;1;0;0;1
-7,393000000000001e-05;1;1;1;1;h8219;h23;1;0;0;1
-7,392e-05;1;1;1;1;h8219;h23;1;0;0;1
-7,391e-05;0;1;1;1;h8219;h23;1;0;0;1
-7,389999999999999e-05;0;1;1;1;h8219;h23;1;0;0;1
-7,389e-05;0;1;1;1;h8219;h23;1;0;0;1
-7,388e-05;0;1;1;1;h8219;h23;1;0;0;1
-7,387e-05;1;1;0;1;h8219;h23;1;0;0;1
-7,386e-05;1;1;0;1;h8219;h23;1;0;0;1
-7,385000000000001e-05;1;1;0;1;h8219;h23;1;0;0;1
-7,384e-05;1;1;0;1;h8219;h23;1;0;0;1
-7,383e-05;0;1;0;1;h8219;h23;1;1;0;1
-7,381999999999999e-05;0;1;0;1;h8219;h23;1;1;1;1
-7,381e-05;0;1;0;1;h8219;h23;1;1;1;1
-7,38e-05;0;1;0;1;h8219;hFF;1;1;1;1
-7,379e-05;1;0;0;1;h8219;hFF;1;1;1;1
-7,378e-05;1;0;0;1;h8219;hFF;1;1;1;1
-7,376999999999999e-05;1;0;0;1;h8219;hFF;1;1;1;1
-7,376e-05;1;0;0;1;h8219;hFF;1;1;1;1
-7,375e-05;0;0;0;1;h8219;hFF;1;1;1;1
-7,374e-05;0;0;0;1;h8219;hFF;1;1;1;1
