Time;CLK12;CKE;CKQ;RESETb;ADDR;DATA;AS;DTAC;RWb;COUNT
0,00025131;1;1;1;1;h1A54;hFF;1;1;1;1
0,00025132;1;1;1;1;h1A54;hFF;1;1;1;1
0,00025133;0;1;1;1;h1A54;hFF;1;1;1;1
0,00025134;0;1;1;1;h1A54;hFF;1;1;1;1
0,00025135;0;1;1;1;h1A54;hFF;1;1;1;1
0,00025136;0;1;1;1;h1A54;hFF;1;1;1;1
0,00025137;0;1;0;1;h1A54;hFF;1;1;1;1
0,00025138;1;1;0;1;h1A54;hFF;1;1;1;1
0,00025139;1;1;0;1;h1A54;hFF;1;1;1;1
0,0002514;1;1;0;1;h1A54;hFF;1;1;1;1
0,00025141;0;1;0;1;h1A54;hFF;1;1;1;1
0,00025142;0;1;0;1;h1A54;hFF;1;1;1;1
0,00025143;0;1;0;1;h1A54;hFF;1;1;1;1
0,00025144;0;1;0;1;h1A54;hFF;1;1;1;1
0,00025145;0;0;0;1;h9FDB;hFF;1;1;1;1
0,00025146;1;0;0;1;h9FDB;hFF;1;1;1;1
0,00025147;1;0;0;1;h9FDB;hFF;1;1;1;1
0,00025148;1;0;0;1;h9FDB;hFF;1;1;1;1
0,00025149;1;0;0;1;h9FDB;hFF;1;1;1;1
0,0002515;0;0;0;1;h9FDB;hFF;0;1;1;1
0,00025151;0;0;0;1;h9FDB;hFF;0;1;1;1
0,00025152;0;0;0;1;h9FDB;hFF;0;1;1;1
0,00025153;0;0;0;1;h9FDB;h8E;0;1;1;1
0,00025154;1;0;1;1;h9FDB;h8E;0;1;1;1
0,00025155;1;0;1;1;h9FDB;h8E;0;1;1;1
0,00025156;1;0;1;1;h9FDB;h8E;0;1;1;1
0,00025157;1;0;1;1;h9FDB;h8E;0;1;1;1
0,00025158;0;0;1;1;h9FDB;h8E;0;1;1;1
0,00025159;0;0;1;1;h9FDB;h8E;0;1;1;1
0,0002516;0;0;1;1;h9FDB;h8E;0;1;1;1
0,00025161;0;0;1;1;h9FDB;h8E;0;1;1;1
0,00025162;0;1;1;1;h9FDB;h8E;0;1;1;1
0,00025163;1;1;1;1;h9FDB;h8E;0;0;1;1
0,00025164;1;1;1;1;h9FDB;h8E;0;0;1;1
0,00025165;1;1;1;1;h9FDB;h8E;0;0;1;1
0,00025166;1;1;1;1;h9FDB;h8E;0;0;1;1
0,00025167;0;1;1;1;h9FDB;h8E;0;0;1;1
0,00025168;0;1;1;1;h9FDB;h8E;0;0;1;1
0,00025169;0;1;1;1;h9FDB;h8E;0;0;1;1
0,0002517;0;1;0;1;h9FDB;h8E;0;0;1;1
0,00025171;1;1;0;1;h9FDB;h8E;0;0;1;1
0,00025172;1;1;0;1;h9FDB;h8E;0;0;1;1
0,00025173;1;1;0;1;h9FDB;h8E;0;0;1;1
0,00025174;1;1;0;1;h9FDB;h8E;0;0;1;1
0,00025175;0;1;0;1;h9FDB;h8E;0;0;1;1
0,00025176;0;1;0;1;h9FDB;h8E;0;0;1;1
0,00025177;0;1;0;1;h9FDB;h8E;0;0;1;1
0,00025178;0;1;0;1;h9FDB;h8E;0;0;1;1
0,00025179;1;0;0;1;h9FDB;h8E;0;0;1;1
0,0002518;1;0;0;1;h9FDB;h8E;0;0;1;1
0,00025181;1;0;0;1;h9FDB;h8E;0;0;1;1
0,00025182;1;0;0;1;h9FDB;h8E;0;0;1;1
0,00025183;0;0;0;1;h9FDB;h8E;1;0;1;1
0,00025184;0;0;0;1;h9FDB;h8E;1;1;1;1
0,00025185;0;0;0;1;h9FDB;h8E;1;1;1;1
0,00025186;0;0;0;1;h9FD8;hFF;1;1;1;1
0,00025187;0;0;1;1;h9FDC;hFF;1;1;1;1
0,00025188;1;0;1;1;h9FDC;hFF;1;1;1;1
0,00025189;1;0;1;1;h9FDC;hFF;1;1;1;1
0,0002519;1;0;1;1;h9FDC;hFF;1;1;1;1
0,00025191;1;0;1;1;h9FDC;hFF;1;1;1;1
0,00025192;0;0;1;1;h9FDC;hFF;0;1;1;1
0,00025193;0;0;1;1;h9FDC;hFF;0;1;1;1
0,00025194;0;0;1;1;h9FDC;hFF;0;1;1;1
0,00025195;0;1;1;1;h9FDC;hC4;0;1;1;1
0,00025196;1;1;1;1;h9FDC;hC4;0;1;1;1
0,00025197;1;1;1;1;h9FDC;hC4;0;1;1;1
0,00025198;1;1;1;1;h9FDC;hC4;0;1;1;1
0,00025199;1;1;1;1;h9FDC;hC4;0;1;1;1
0,000252;0;1;1;1;h9FDC;hC4;0;1;1;1
0,00025201;0;1;1;1;h9FDC;hC4;0;1;1;1
0,00025202;0;1;1;1;h9FDC;hC4;0;1;1;1
0,00025203;0;1;1;1;h9FDC;hC4;0;1;1;1
0,00025204;1;1;0;1;h9FDC;hC4;0;1;1;1
0,00025205;1;1;0;1;h9FDC;hC4;0;0;1;1
0,00025206;1;1;0;1;h9FDC;hC4;0;0;1;1
0,00025207;1;1;0;1;h9FDC;hC4;0;0;1;1
0,00025208;0;1;0;1;h9FDC;hC4;0;0;1;1
0,00025209;0;1;0;1;h9FDC;hC4;0;0;1;1
0,0002521;0;1;0;1;h9FDC;hC4;0;0;1;1
0,00025211;0;1;0;1;h9FDC;hC4;0;0;1;1
0,00025212;0;0;0;1;h9FDC;hC4;0;0;1;1
0,00025213;1;0;0;1;h9FDC;hC4;0;0;1;1
0,00025214;1;0;0;1;h9FDC;hC4;0;0;1;1
0,00025215;1;0;0;1;h9FDC;hC4;0;0;1;1
0,00025216;1;0;0;1;h9FDC;hC4;0;0;1;1
0,00025217;0;0;0;1;h9FDC;hC4;0;0;1;1
0,00025218;0;0;0;1;h9FDC;hC4;0;0;1;1
0,00025219;0;0;0;1;h9FDC;hC4;0;0;1;1
0,0002522;0;0;0;1;h9FDC;hC4;0;0;1;1
0,00025221;1;0;1;1;h9FDC;hC4;0;0;1;1
0,00025222;1;0;1;1;h9FDC;hC4;0;0;1;1
0,00025223;1;0;1;1;h9FDC;hC4;0;0;1;1
0,00025224;1;0;1;1;h9FDC;hC4;0;0;1;1
0,00025225;0;0;1;1;h9FDC;hC4;1;0;1;1
0,00025226;0;0;1;1;h9FDC;hC4;1;1;1;1
0,00025227;0;0;1;1;h9FDC;hC4;1;1;1;1
0,00025228;0;0;1;1;h9FDC;hFF;1;1;1;1
0,00025229;1;1;1;1;h9FDD;hFF;1;1;1;1
0,0002523;1;1;1;1;h9FDD;hFF;1;1;1;1
0,00025231;1;1;1;1;h9FDD;hFF;1;1;1;1
0,00025232;1;1;1;1;h9FDD;hFF;1;1;1;1
0,00025233;0;1;1;1;h9FDD;hFF;0;1;1;1
0,00025234;0;1;1;1;h9FDD;hFF;0;1;1;1
0,00025235;0;1;1;1;h9FDD;hFF;0;1;1;1
0,00025236;0;1;1;1;h9FDD;hF0;0;1;1;1
0,00025237;0;1;0;1;h9FDD;hF0;0;1;1;1
0,00025238;1;1;0;1;h9FDD;hF0;0;1;1;1
0,00025239;1;1;0;1;h9FDD;hF0;0;1;1;1
0,0002524;1;1;0;1;h9FDD;hF0;0;1;1;1
0,00025241;1;1;0;1;h9FDD;hF0;0;1;1;1
0,00025242;0;1;0;1;h9FDD;hF0;0;1;1;1
0,00025243;0;1;0;1;h9FDD;hF0;0;1;1;1
0,00025244;0;1;0;1;h9FDD;hF0;0;1;1;1
0,00025245;0;1;0;1;h9FDD;hF0;0;1;1;1
0,00025246;1;0;0;1;h9FDD;hF0;0;1;1;1
0,00025247;1;0;0;1;h9FDD;hF0;0;0;1;1
0,00025248;1;0;0;1;h9FDD;hF0;0;0;1;1
0,00025249;1;0;0;1;h9FDD;hF0;0;0;1;1
0,0002525;0;0;0;1;h9FDD;hF0;0;0;1;1
0,00025251;0;0;0;1;h9FDD;hF0;0;0;1;1
0,00025252;0;0;0;1;h9FDD;hF0;0;0;1;1
0,00025253;0;0;0;1;h9FDD;hF0;0;0;1;1
0,00025254;0;0;1;1;h9FDD;hF0;0;0;1;1
0,00025255;1;0;1;1;h9FDD;hF0;0;0;1;1
0,00025256;1;0;1;1;h9FDD;hF0;0;0;1;1
0,00025257;1;0;1;1;h9FDD;hF0;0;0;1;1
0,00025258;0;0;1;1;h9FDD;hF0;0;0;1;1
0,00025259;0;0;1;1;h9FDD;hF0;0;0;1;1
0,0002526;0;0;1;1;h9FDD;hF0;0;0;1;1
0,00025261;0;0;1;1;h9FDD;hF0;0;0;1;1
0,00025262;0;1;1;1;h9FDD;hF0;0;0;1;1
0,00025263;1;1;1;1;h9FDD;hF0;0;0;1;1
0,00025264;1;1;1;1;h9FDD;hF0;0;0;1;1
0,00025265;1;1;1;1;h9FDD;hF0;0;0;1;1
0,00025266;1;1;1;1;h9FDD;hF0;1;0;1;1
0,00025267;0;1;1;1;h9FDD;hF0;1;0;1;1
0,00025268;0;1;1;1;h9FDD;hF0;1;1;1;1
0,00025269;0;1;1;1;h9FDD;hF0;1;1;1;1
0,0002527;0;1;1;1;h9FDD;hFF;1;1;1;1
0,00025271;1;1;0;1;h9FDD;hFF;1;1;1;1
0,00025272;1;1;0;1;h9FDD;hFF;1;1;1;1
0,00025273;1;1;0;1;h9FDD;hFF;1;1;1;1
0,00025274;1;1;0;1;h9FDD;hFF;1;1;1;1
0,00025275;0;1;0;1;h9FDD;hFF;1;1;1;1
0,00025276;0;1;0;1;h9FDD;hFF;1;1;1;1
0,00025277;0;1;0;1;h9FDD;hFF;1;1;1;1
0,00025278;0;1;0;1;h9FDD;hFF;1;1;1;1
0,00025279;0;0;0;1;h9FDD;hFF;1;1;1;1
0,0002528;1;0;0;1;h9FDD;hFF;1;1;1;1
0,00025281;1;0;0;1;h9FDD;hFF;1;1;1;1
0,00025282;1;0;0;1;h9FDD;hFF;1;1;1;1
0,00025283;1;0;0;1;h9FDD;hFF;1;1;1;1
0,00025284;0;0;0;1;h9FDD;hFF;1;1;1;1
0,00025285;0;0;0;1;h9FDD;hFF;1;1;1;1
0,00025286;0;0;0;1;h8FDD;hFF;1;1;1;1
0,00025287;0;0;1;1;h08F0;hFF;1;1;1;1
0,00025288;1;0;1;1;h08F0;hFF;1;1;1;1
0,00025289;1;0;1;1;h08F0;hFF;1;1;1;1
0,0002529;1;0;1;1;h08F0;hFF;1;1;1;1
0,00025291;1;0;1;1;h08F0;hFF;1;1;1;1
0,00025292;0;0;1;1;h08F0;hFF;1;1;1;1
0,00025293;0;0;1;1;h08F0;hFF;1;1;1;1
0,00025294;0;0;1;1;h08F0;hFF;1;1;1;1
0,00025295;0;0;1;1;h08F0;hFF;1;1;1;1
0,00025296;1;1;1;1;h08F0;hFF;1;1;1;1
0,00025297;1;1;1;1;h08F0;hFF;1;1;1;1
0,00025298;1;1;1;1;h08F0;hFF;1;1;1;1
0,00025299;1;1;1;1;h08F0;hFF;1;1;1;1
0,000253;0;1;1;1;h08F0;hFF;0;1;1;1
0,00025301;0;1;1;1;h08F0;hFF;0;1;1;1
0,00025302;0;1;1;1;h08F0;hFF;0;1;1;1
0,00025303;0;1;1;1;h08F0;hFF;0;1;1;1
0,00025304;0;1;0;1;h08F0;hFF;0;1;1;1
0,00025305;1;1;0;1;h08F0;hFF;0;1;1;1
0,00025306;1;1;0;1;h08F0;hD8;0;1;1;1
0,00025307;1;1;0;1;h08F0;h1D;0;1;1;1
0,00025308;1;1;0;1;h08F0;h1D;0;1;1;1
0,00025309;0;1;0;1;h08F0;h1D;0;1;1;1
0,0002531;0;1;0;1;h08F0;h1D;0;1;1;1
0,00025311;0;1;0;1;h08F0;h1D;0;1;1;1
0,00025312;0;0;0;1;h08F0;h1D;0;1;1;1
0,00025313;1;0;0;1;h08F0;h1D;0;1;1;1
0,00025314;1;0;0;1;h08F0;h1D;0;0;1;1
0,00025315;1;0;0;1;h08F0;h1D;0;0;1;1
0,00025316;1;0;0;1;h08F0;h1D;0;0;1;1
0,00025317;0;0;0;1;h08F0;h1D;0;0;1;1
0,00025318;0;0;0;1;h08F0;h1D;0;0;1;1
0,00025319;0;0;0;1;h08F0;h1D;0;0;1;1
0,0002532;0;0;0;1;h08F0;h1D;0;0;1;1
0,00025321;1;0;1;1;h08F0;h1D;0;0;1;1
0,00025322;1;0;1;1;h08F0;h1D;0;0;1;1
0,00025323;1;0;1;1;h08F0;h1D;0;0;1;1
0,00025324;1;0;1;1;h08F0;h1D;0;0;1;1
0,00025325;0;0;1;1;h08F0;h1D;0;0;1;1
0,00025326;0;0;1;1;h08F0;h1D;0;0;1;1
0,00025327;0;0;1;1;h08F0;h1D;0;0;1;1
0,00025328;0;0;1;1;h08F0;h1D;0;0;1;1
0,00025329;0;1;1;1;h08F0;h1D;0;0;1;1
0,0002533;1;1;1;1;h08F0;h1D;0;0;1;1
0,00025331;1;1;1;1;h08F0;h1D;0;0;1;1
0,00025332;1;1;1;1;h08F0;h1D;0;0;1;1
0,00025333;1;1;1;1;h08F0;h1D;1;0;1;1
0,00025334;0;1;1;1;h08F0;h1D;1;0;1;1
0,00025335;0;1;1;1;h08F0;h1D;1;1;0;1
0,00025336;0;1;1;1;h08F0;h1D;1;1;0;1
0,00025337;0;1;1;1;h08F0;h1D;1;1;0;1
0,00025338;1;1;0;1;h08F0;h1D;1;1;0;1
0,00025339;1;1;0;1;h08F0;h1D;1;1;0;1
0,0002534;1;1;0;1;h08F0;h1D;1;1;0;1
0,00025341;1;1;0;1;h08F0;h1D;1;1;0;1
0,00025342;0;1;0;1;h08F0;h1C;0;1;0;1
0,00025343;0;1;0;1;h08F0;h1C;0;1;0;1
0,00025344;0;1;0;1;h08F0;h1C;0;1;0;1
0,00025345;0;1;0;1;h08F0;h1C;0;1;0;1
0,00025346;1;0;0;1;h08F0;h1C;0;1;0;1
0,00025347;1;0;0;1;h08F0;h1C;0;1;0;1
0,00025348;1;0;0;1;h08F0;h1C;0;1;0;1
0,00025349;1;0;0;1;h08F0;h1C;0;1;0;1
0,0002535;0;0;0;1;h08F0;h1C;0;1;0;1
0,00025351;0;0;0;1;h08F0;h1C;0;1;0;1
0,00025352;0;0;0;1;h08F0;h1C;0;1;0;1
0,00025353;0;0;0;1;h08F0;h1C;0;1;0;1
0,00025354;0;0;1;1;h08F0;h1C;0;1;0;1
0,00025355;1;0;1;1;h08F0;h1C;0;1;0;1
0,00025356;1;0;1;1;h08F0;h1C;0;0;0;1
0,00025357;1;0;1;1;h08F0;h1C;0;0;0;1
0,00025358;1;0;1;1;h08F0;h1C;0;0;0;1
0,00025359;0;0;1;1;h08F0;h1C;0;0;0;1
0,0002536;0;0;1;1;h08F0;h1C;0;0;0;1
0,00025361;0;0;1;1;h08F0;h1C;0;0;0;1
0,00025362;0;0;1;1;h08F0;h1C;0;0;0;1
0,00025363;1;1;1;1;h08F0;h1C;0;0;0;1
0,00025364;1;1;1;1;h08F0;h1C;0;0;0;1
0,00025365;1;1;1;1;h08F0;h1C;0;0;0;1
0,00025366;1;1;1;1;h08F0;h1C;0;0;0;1
0,00025367;0;1;1;1;h08F0;h1C;0;0;0;1
0,00025368;0;1;1;1;h08F0;h1C;0;0;0;1
0,00025369;0;1;1;1;h08F0;h1C;0;0;0;1
0,0002537;0;1;1;1;h08F0;h1C;0;0;0;1
0,00025371;1;1;0;1;h08F0;h1C;0;0;0;1
0,00025372;1;1;0;1;h08F0;h1C;0;0;0;1
0,00025373;1;1;0;1;h08F0;h1C;0;0;0;1
0,00025374;1;1;0;1;h08F0;h1C;0;0;0;1
0,00025375;0;1;0;1;h08F0;h1C;1;0;0;1
0,00025376;0;1;0;1;h08F0;h1C;1;0;0;1
0,00025377;0;1;0;1;h08F0;h1C;1;1;1;1
0,00025378;0;1;0;1;h18D0;h1C;1;1;1;1
0,00025379;0;0;0;1;h9FDE;h1C;1;1;1;1
0,0002538;1;0;0;1;h9FDE;h1C;1;1;1;1
0,00025381;1;0;0;1;h9FDE;h1C;1;1;1;1
0,00025382;1;0;0;1;h9FDE;h1C;1;1;1;1
0,00025383;1;0;0;1;h9FDE;h1C;1;1;1;1
0,00025384;0;0;0;1;h9FDE;h1C;0;1;1;1
0,00025385;0;0;0;1;h9FDE;h1C;0;1;1;1
0,00025386;0;0;0;1;h9FDE;h1C;0;1;1;1
0,00025387;0;0;0;1;h9FDE;h63;0;1;1;1
0,00025388;1;0;1;1;h9FDE;h63;0;1;1;1
0,00025389;1;0;1;1;h9FDE;h63;0;1;1;1
0,0002539;1;0;1;1;h9FDE;h63;0;1;1;1
0,00025391;1;0;1;1;h9FDE;h63;0;1;1;1
0,00025392;0;0;1;1;h9FDE;h63;0;1;1;1
0,00025393;0;0;1;1;h9FDE;h63;0;1;1;1
0,00025394;0;0;1;1;h9FDE;h63;0;1;1;1
0,00025395;0;0;1;1;h9FDE;h63;0;1;1;1
0,00025396;0;1;1;1;h9FDE;h63;0;1;1;1
0,00025397;1;1;1;1;h9FDE;h63;0;0;1;1
0,00025398;1;1;1;1;h9FDE;h63;0;0;1;1
0,00025399;1;1;1;1;h9FDE;h63;0;0;1;1
0,000254;0;1;1;1;h9FDE;h63;0;0;1;1
0,00025401;0;1;1;1;h9FDE;h63;0;0;1;1
0,00025402;0;1;1;1;h9FDE;h63;0;0;1;1
0,00025403;0;1;1;1;h9FDE;h63;0;0;1;1
0,00025404;0;1;0;1;h9FDE;h63;0;0;1;1
0,00025405;1;1;0;1;h9FDE;h63;0;0;1;1
0,00025406;1;1;0;1;h9FDE;h63;0;0;1;1
0,00025407;1;1;0;1;h9FDE;h63;0;0;1;1
0,00025408;1;1;0;1;h9FDE;h63;0;0;1;1
0,00025409;0;1;0;1;h9FDE;h63;0;0;1;1
0,0002541;0;1;0;1;h9FDE;h63;0;0;1;1
0,00025411;0;1;0;1;h9FDE;h63;0;0;1;1
0,00025412;0;1;0;1;h9FDE;h63;0;0;1;1
0,00025413;1;0;0;1;h9FDE;h63;0;0;1;1
0,00025414;1;0;0;1;h9FDE;h63;0;0;1;1
0,00025415;1;0;0;1;h9FDE;h63;0;0;1;1
0,00025416;1;0;0;1;h9FDE;h63;0;0;1;1
0,00025417;0;0;0;1;h9FDE;h63;1;0;1;1
0,00025418;0;0;0;1;h9FDE;h63;1;1;1;1
0,00025419;0;0;0;1;h9FDE;h63;1;1;1;1
0,0002542;0;0;0;1;h9FDF;h1C;1;1;1;1
0,00025421;0;0;1;1;h9FDF;h7F;1;1;1;1
0,00025422;1;0;1;1;h9FDF;h7F;1;1;1;1
0,00025423;1;0;1;1;h9FDF;h7F;1;1;1;1
0,00025424;1;0;1;1;h9FDF;h7F;1;1;1;1
0,00025425;1;0;1;1;h9FDF;h7F;0;1;1;1
0,00025426;0;0;1;1;h9FDF;h7F;0;1;1;1
0,00025427;0;0;1;1;h9FDF;h7F;0;1;1;1
0,00025428;0;0;1;1;h9FDF;h76;0;1;1;1
0,00025429;0;1;1;1;h9FDF;hF6;0;1;1;1
0,0002543;1;1;1;1;h9FDF;hF6;0;1;1;1
0,00025431;1;1;1;1;h9FDF;hF6;0;1;1;1
0,00025432;1;1;1;1;h9FDF;hF6;0;1;1;1
0,00025433;1;1;1;1;h9FDF;hF6;0;1;1;1
0,00025434;0;1;1;1;h9FDF;hF6;0;1;1;1
0,00025435;0;1;1;1;h9FDF;hF6;0;1;1;1
0,00025436;0;1;1;1;h9FDF;hF6;0;1;1;1
0,00025437;0;1;1;1;h9FDF;hF6;0;1;1;1
0,00025438;1;1;0;1;h9FDF;hF6;0;1;1;1
0,00025439;1;1;0;1;h9FDF;hF6;0;0;1;1
0,0002544;1;1;0;1;h9FDF;hF6;0;0;1;1
0,00025441;1;1;0;1;h9FDF;hF6;0;0;1;1
0,00025442;0;1;0;1;h9FDF;hF6;0;0;1;1
0,00025443;0;1;0;1;h9FDF;hF6;0;0;1;1
0,00025444;0;1;0;1;h9FDF;hF6;0;0;1;1
0,00025445;0;1;0;1;h9FDF;hF6;0;0;1;1
0,00025446;0;0;0;1;h9FDF;hF6;0;0;1;1
0,00025447;1;0;0;1;h9FDF;hF6;0;0;1;1
0,00025448;1;0;0;1;h9FDF;hF6;0;0;1;1
0,00025449;1;0;0;1;h9FDF;hF6;0;0;1;1
0,0002545;1;0;0;1;h9FDF;hF6;0;0;1;1
0,00025451;0;0;0;1;h9FDF;hF6;0;0;1;1
0,00025452;0;0;0;1;h9FDF;hF6;0;0;1;1
0,00025453;0;0;0;1;h9FDF;hF6;0;0;1;1
0,00025454;0;0;0;1;h9FDF;hF6;0;0;1;1
0,00025455;1;0;1;1;h9FDF;hF6;0;0;1;1
0,00025456;1;0;1;1;h9FDF;hF6;0;0;1;1
0,00025457;1;0;1;1;h9FDF;hF6;0;0;1;1
0,00025458;1;0;1;1;h9FDF;hF6;0;0;1;1
0,00025459;0;0;1;1;h9FDF;hF6;1;0;1;1
0,0002546;0;0;1;1;h9FDF;hF6;1;1;1;1
0,00025461;0;0;1;1;h9FDF;hF6;1;1;1;1
0,00025462;0;0;1;1;h9FDF;h7F;1;1;1;1
0,00025463;1;1;1;1;h9FDF;hFF;1;1;1;1
0,00025464;1;1;1;1;h9FDF;hFF;1;1;1;1
0,00025465;1;1;1;1;h9FDF;hFF;1;1;1;1
0,00025466;1;1;1;1;h9FDF;hFF;1;1;1;1
0,00025467;0;1;1;1;h9FDF;hFF;1;1;1;1
0,00025468;0;1;1;1;h9FDF;hFF;1;1;1;1
0,00025469;0;1;1;1;h9FDF;hFF;1;1;1;1
0,0002547;0;1;1;1;h9FDF;hFF;1;1;1;1
0,00025471;0;1;0;1;h9FDF;hFF;1;1;1;1
0,00025472;1;1;0;1;h9FDF;hFF;1;1;1;1
0,00025473;1;1;0;1;h9FDF;hFF;1;1;1;1
0,00025474;1;1;0;1;h9FDF;hFF;1;1;1;1
0,00025475;1;1;0;1;h9FDF;hFF;1;1;1;1
0,00025476;0;1;0;1;h9FDF;hFF;1;1;1;1
0,00025477;0;1;0;1;h9FDF;hFF;1;1;1;1
0,00025478;0;1;0;1;h9FDF;hFF;1;1;1;1
0,00025479;0;0;0;1;h9FDF;hFF;1;1;1;1
0,0002548;1;0;0;1;h9FDF;hFF;1;1;1;1
0,00025481;1;0;0;1;h9FDF;hFF;1;1;1;1
0,00025482;1;0;0;1;h9FDF;hFF;1;1;1;1
0,00025483;1;0;0;1;h9FDF;hFF;1;1;1;1
0,00025484;0;0;0;1;h9FDF;hFF;1;1;1;1
0,00025485;0;0;0;1;h9FDF;hFF;1;1;1;1
0,00025486;0;0;0;1;h9FDF;hFF;1;1;1;1
0,00025487;0;0;0;1;h9FD6;hFF;1;1;1;1
0,00025488;1;0;1;1;h9FD6;hFF;1;1;1;1
0,00025489;1;0;1;1;h9FD6;hFF;1;1;1;1
0,0002549;1;0;1;1;h9FD6;hFF;1;1;1;1
0,00025491;1;0;1;1;h9FD6;hFF;1;1;1;1
0,00025492;0;0;1;1;h9FD6;hFF;0;1;1;1
0,00025493;0;0;1;1;h9FD6;hFF;0;1;1;1
0,00025494;0;0;1;1;h9FD6;hFF;0;1;1;1
0,00025495;0;0;1;1;h9FD6;hAA;0;1;1;1
0,00025496;0;1;1;1;h9FD6;hAA;0;1;1;1
0,00025497;1;1;1;1;h9FD6;hAA;0;1;1;1
0,00025498;1;1;1;1;h9FD6;hAA;0;1;1;1
0,00025499;1;1;1;1;h9FD6;hAA;0;1;1;1
0,000255;1;1;1;1;h9FD6;hAA;0;1;1;1
0,00025501;0;1;1;1;h9FD6;hAA;0;1;1;1
0,00025502;0;1;1;1;h9FD6;hAA;0;1;1;1
0,00025503;0;1;1;1;h9FD6;hAA;0;1;1;1
0,00025504;0;1;0;1;h9FD6;hAA;0;1;1;1
0,00025505;1;1;0;1;h9FD6;hAA;0;1;1;1
0,00025506;1;1;0;1;h9FD6;hAA;0;0;1;1
0,00025507;1;1;0;1;h9FD6;hAA;0;0;1;1
0,00025508;1;1;0;1;h9FD6;hAA;0;0;1;1
0,00025509;0;1;0;1;h9FD6;hAA;0;0;1;1
0,0002551;0;1;0;1;h9FD6;hAA;0;0;1;1
0,00025511;0;1;0;1;h9FD6;hAA;0;0;1;1
0,00025512;0;1;0;1;h9FD6;hAA;0;0;1;1
0,00025513;1;0;0;1;h9FD6;hAA;0;0;1;1
0,00025514;1;0;0;1;h9FD6;hAA;0;0;1;1
0,00025515;1;0;0;1;h9FD6;hAA;0;0;1;1
0,00025516;1;0;0;1;h9FD6;hAA;0;0;1;1
0,00025517;0;0;0;1;h9FD6;hAA;0;0;1;1
0,00025518;0;0;0;1;h9FD6;hAA;0;0;1;1
0,00025519;0;0;0;1;h9FD6;hAA;0;0;1;1
0,0002552;0;0;0;1;h9FD6;hAA;0;0;1;1
0,00025521;0;0;1;1;h9FD6;hAA;0;0;1;1
0,00025522;1;0;1;1;h9FD6;hAA;0;0;1;1
0,00025523;1;0;1;1;h9FD6;hAA;0;0;1;1
0,00025524;1;0;1;1;h9FD6;hAA;0;0;1;1
0,00025525;1;0;1;1;h9FD6;hAA;1;0;1;1
0,00025526;0;0;1;1;h9FD6;hAA;1;0;1;1
0,00025527;0;0;1;1;h9FD6;hAA;1;1;1;1
0,00025528;0;0;1;1;h9FD6;hAA;1;1;1;1
0,00025529;0;0;1;1;h9FD7;hFF;1;1;1;1
0,0002553;1;1;1;1;h9FD7;hFF;1;1;1;1
0,00025531;1;1;1;1;h9FD7;hFF;1;1;1;1
0,00025532;1;1;1;1;h9FD7;hFF;1;1;1;1
0,00025533;1;1;1;1;h9FD7;hFF;1;1;1;1
0,00025534;0;1;1;1;h9FD7;hFF;0;1;1;1
0,00025535;0;1;1;1;h9FD7;hFF;0;1;1;1
0,00025536;0;1;1;1;h9FD7;hFF;0;1;1;1
0,00025537;0;1;1;1;h9FD7;h17;0;1;1;1
0,00025538;0;1;0;1;h9FD7;h17;0;1;1;1
0,00025539;1;1;0;1;h9FD7;h17;0;1;1;1
0,0002554;1;1;0;1;h9FD7;h17;0;1;1;1
0,00025541;1;1;0;1;h9FD7;h17;0;1;1;1
0,00025542;0;1;0;1;h9FD7;h17;0;1;1;1
0,00025543;0;1;0;1;h9FD7;h17;0;1;1;1
0,00025544;0;1;0;1;h9FD7;h17;0;1;1;1
0,00025545;0;1;0;1;h9FD7;h17;0;1;1;1
0,00025546;0;0;0;1;h9FD7;h17;0;1;1;1
0,00025547;1;0;0;1;h9FD7;h17;0;1;1;1
0,00025548;1;0;0;1;h9FD7;h17;0;0;1;1
0,00025549;1;0;0;1;h9FD7;h17;0;0;1;1
0,0002555;1;0;0;1;h9FD7;h17;0;0;1;1
0,00025551;0;0;0;1;h9FD7;h17;0;0;1;1
0,00025552;0;0;0;1;h9FD7;h17;0;0;1;1
0,00025553;0;0;0;1;h9FD7;h17;0;0;1;1
0,00025554;0;0;0;1;h9FD7;h17;0;0;1;1
0,00025555;1;0;1;1;h9FD7;h17;0;0;1;1
0,00025556;1;0;1;1;h9FD7;h17;0;0;1;1
0,00025557;1;0;1;1;h9FD7;h17;0;0;1;1
0,00025558;1;0;1;1;h9FD7;h17;0;0;1;1
0,00025559;0;0;1;1;h9FD7;h17;0;0;1;1
0,0002556;0;0;1;1;h9FD7;h17;0;0;1;1
0,00025561;0;0;1;1;h9FD7;h17;0;0;1;1
0,00025562;0;0;1;1;h9FD7;h17;0;0;1;1
0,00025563;0;1;1;1;h9FD7;h17;0;0;1;1
0,00025564;1;1;1;1;h9FD7;h17;0;0;1;1
0,00025565;1;1;1;1;h9FD7;h17;0;0;1;1
0,00025566;1;1;1;1;h9FD7;h17;0;0;1;1
0,00025567;0;1;1;1;h9FD7;h17;1;0;1;1
0,00025568;0;1;1;1;h9FD7;h17;1;0;1;1
0,00025569;0;1;1;1;h9FD7;h17;1;1;1;1
0,0002557;0;1;1;1;h9FD7;hFF;1;1;1;1
0,00025571;0;1;0;1;h9FD7;hFF;1;1;1;1
